      1999 CV118     |2000 09 13.000|0.290440  |52.95545|  5.4617|305.6210 |149.0340 | 2000| 16.7791  | 7.5 | 0.15|   0.00
      1999 CW118     |1999 03 23.000|0.000000  |43.45475|  0.8187|154.4707 |173.4808 | 2000|198.7054  | 7.8 | 0.15|   0.00
      1999 CX118     |1999 03 03.000|0.027255  |43.66175|  1.7835|175.7138 |175.7476 | 2000|180.0639  | 7.1 | 0.15|   0.00
      1999 CY118     |2000 09 13.000|0.616503  |90.19102| 25.6048|163.1237 | 15.3905 | 2000|357.8124  | 8.7 | 0.15|   0.00
      1999 CZ118     |2001 04 01.000|0.670512  |114.4717| 27.7605|345.1743 |235.9822 | 2000|351.1132  | 7.9 | 0.15|   0.00
      1999 CA119     |1999 03 23.000|0.000000  |45.15314|  0.2832| 24.8576 |319.8815 | 2000|181.7578  | 7.7 | 0.15|   0.00
      1999 CB119     |2001 04 01.000|0.129642  |46.93675|  8.7552|168.1072 |349.6918 | 2000|  8.8960  | 7.0 | 0.15|   0.00
      1999 CC119     |2000 09 13.000|0.001272  |44.44015|  0.4580|190.2611 |272.9934 | 2000| 65.7917  | 7.1 | 0.15|   0.00
      1999 CD119     |1999 03 03.000|0.026553  |43.99328|  2.3965|166.3815 |183.8673 | 2000|180.0749  | 7.3 | 0.15|   0.00
      1999 CE119     |2001 04 01.000|0.266930  |39.26002|  1.4786|171.5976 | 34.3414 | 2000|344.0852  | 8.7 | 0.15|   0.00
      1999 CF119     |2001 04 01.000|0.569428  |89.88729| 19.6767|303.4354 |199.8699 | 2000|356.0192  | 7.3 | 0.15|   0.00
      1999 CG119     |2001 04 01.000|0.293836  |49.83697| 16.6367|304.2632 |255.2420 | 2000|316.0086  | 7.6 | 0.15|   0.00
      1999 CH119     |2001 04 01.000|0.076603  |43.50735| 19.9284|122.3431 |183.2116 | 2000|180.4230  | 7.4 | 0.15|   0.00
      1999 CJ119     |2001 04 01.000|0.070346  |45.58324|  3.1953|313.3577 |179.2960 | 2000|356.6454  | 7.4 | 0.15|   0.00
      1999 CL119     |2000 09 13.000|0.020555  |47.03481| 23.2719|125.1541 |288.9403 | 2000| 72.0687  | 6.0 | 0.15|   0.00
      1999 CM119     |2000 09 13.000|0.134192  |44.49458|  2.7431|118.4854 |295.2138 | 2000| 61.4084  | 7.9 | 0.15|   0.00
      1999 CN119     |2001 04 01.000|0.091800  |44.47524|  0.9913|347.4707 | 45.0232 | 2000| 89.5440  | 8.0 | 0.15|   0.00
      1999 CW131     |2000 09 13.000|0.014781  |43.25750|  7.9468|174.6261 |214.4181 | 2000|146.0877  | 7.9 | 0.15|   0.00
      1999 CX131     |2001 04 01.000|0.227443  |42.31170|  9.7455|127.9783 |109.6445 | 2000|280.7795  | 7.0 | 0.15|   0.00
      1999 CA132     |1999 03 03.000|0.097936  |43.96574| 12.0711|154.8710 |  0.5298 | 2000|  0.0669  | 7.4 | 0.15|   0.00
      1999 CP133     |1999 03 03.000|0.193351  |39.21917|  2.9457|333.9796 |171.1781 | 2000|  8.1723  | 7.6 | 0.15|   0.00
      1999 CQ133     |2001 04 01.000|0.090231  |41.47005| 13.2554|123.2856 |136.4530 | 2000|232.4289  | 7.0 | 0.15|   0.00
      1999 CM153     |2001 04 01.000|0.141383  |45.84418|  0.2026| 93.8403 |  1.5545 | 2000| 43.0292  | 7.4 | 0.15|   0.00
      1999 CN153     |1999 03 03.000|0.015992  |42.59212|  7.4797|153.0497 |179.4175 | 2000|180.0562  | 7.7 | 0.15|   0.00
      1999 CO153     |2000 09 13.000|0.084958  |43.84951|  0.8037|278.0635 |163.6716 | 2000| 36.3849  | 7.4 | 0.15|   0.00
      1999 CP153     |2000 09 13.000|0.161227  |45.23052|  3.0357|122.8194 |247.7346 | 2000|101.0368  | 7.7 | 0.15|   0.00
      1999 CQ153     |1999 02 11.000|0.000000  |44.33005|  0.2076|181.1774 |336.1358 | 2000|  0.0000  | 7.6 | 0.15|   0.00
      1999 CR153     |1999 02 11.000|0.051319  |43.11892|  1.4424|324.4932 |201.2663 | 2000|359.9989  | 8.2 | 0.15|   0.00
      1999 CS153     |2000 09 13.000|0.119910  |44.59664|  0.9815|343.3989 |222.3535 | 2000|294.5323  | 8.1 | 0.15|   0.00
      1999 CT153     |1999 02 11.000|0.092445  |45.11051|  4.5077|163.1393 |357.6580 | 2000|359.9990  | 8.1 | 0.15|   0.00
      1999 CU153     |2001 04 01.000|0.070467  |44.37275|  2.7031|139.2553 |296.8754 | 2000| 50.4615  | 7.2 | 0.15|   0.00
      1999 CG154     |2000 09 13.000|0.084628  |43.12296|  0.7667|100.2238 |175.5124 | 2000|220.6005  | 7.4 | 0.15|   0.00
      1999 CH154     |2001 04 01.000|0.015233  |43.21406|  0.8450|164.5891 |258.7413 | 2000| 68.7643  | 7.7 | 0.15|   0.00
      1999 CC158     |2001 04 01.000|0.281299  |54.32821| 18.7341|337.0067 |101.7950 | 2000| 29.0621  | 5.7 | 0.15|   0.00
      1999 CD158     |2001 04 01.000|0.138686  |43.84581| 25.4205|119.0022 |144.3443 | 2000|228.4730  | 5.1 | 0.15|   0.00
      1999 CK158     |2001 04 01.000|0.077163  |41.03021| 17.0644|127.7179 |315.1120 | 2000| 41.7395  | 8.2 | 0.15|   0.00
      1999 CL158     |2000 09 13.000|0.218893  |41.77052| 10.0247|120.0745 |325.7111 | 2000| 26.0753  | 7.0 | 0.15|   0.00
      1999 CM158     |2001 04 01.000|0.280590  |39.50142|  9.2841|338.9568 |164.3083 | 2000| 13.1700  | 7.8 | 0.15|   0.00
      1999 DA        |2001 04 01.000|0.068545  |43.43074|  2.7903| 53.8453 |250.3536 | 2000|200.7257  | 7.9 | 0.15|   0.00
      1999 DB8       |1999 03 03.000|0.101623  |42.51073| 22.2808|133.7632 |  6.7709 | 2000|  0.0532  |10.0 | 0.15|   0.00
      1999 DH8       |2001 04 01.000|0.073081  |44.25335|  4.5212|105.0432 | 98.1252 | 2000|306.5740  | 8.7 | 0.15|   0.00
      1999 DL8       |1999 03 03.000|0.000000  |42.51721|  5.7641|114.4809 | 25.9397 | 2000|  0.0000  | 9.6 | 0.15|   0.00
      1999 DE9       |2001 04 01.000|0.421796  |55.74431|  7.6105|322.9503 |159.2736 | 2000| 13.1039  | 4.7 | 0.15|   0.00
      1999 DF9       |2001 04 01.000|0.144954  |46.50745|  9.8090|334.8467 |175.1123 | 2000|  3.5687  | 6.1 | 0.15|   0.00
      1999 HR11      |2001 04 01.000|0.034930  |43.59959|  3.3059| 83.1641 |137.3611 | 2000|334.2631  | 7.2 | 0.15|   0.00
      1999 HS11      |2001 04 01.000|0.015942  |43.93471|  2.6010|105.6009 |176.8227 | 2000|286.2303  | 6.7 | 0.15|   0.00
      1999 HT11      |2001 04 01.000|0.113045  |43.54447|  5.0601| 87.7856 |191.0760 | 2000|301.3123  | 7.5 | 0.15|   0.00
      1999 HU11      |2001 04 01.000|0.061164  |43.89565|  0.3620| 51.8218 |244.7276 | 2000|277.0718  | 6.9 | 0.15|   0.00
      1999 HV11      |2001 04 01.000|0.030399  |42.77442|  3.1603|160.9564 |274.1745 | 2000|129.5213  | 7.9 | 0.15|   0.00
      1999 HW11      |2001 04 01.000|0.251413  |52.32038| 17.2386|198.4347 |323.9428 | 2000| 27.6964  | 7.0 | 0.15|   0.00
      1999 HX11      |2001 04 01.000|0.149372  |38.91274| 12.7666|  9.9882 | 79.8566 | 2000| 78.2213  | 7.2 | 0.15|   0.00
      1999 HB12      |2001 04 01.000|0.409403  |55.22982| 13.1591|166.4473 | 66.1772 | 2000|344.4367  | 7.4 | 0.15|   0.00
      1999 HC12      |2001 04 01.000|0.236578  |45.15291| 15.3830| 56.9862 | 93.9245 | 2000| 46.9595  | 7.4 | 0.15|   0.00
      1999 HJ12      |2001 04 01.000|0.047411  |42.83245|  4.5440|122.4539 |230.9725 | 2000|232.7632  | 7.4 | 0.15|   0.00
      1999 KR16      |2001 04 01.000|0.298101  |48.41235| 24.8728|205.6320 | 58.9794 | 2000|328.8370  | 5.8 | 0.15|   0.00
      1999 KL17      |1999 06 11.000|0.029424  |46.23779|  2.8797|307.2351 |180.3058 | 2000|180.0847  | 8.7 | 0.15|   0.00
      1999 KR18      |1999 06 11.000|0.379914  |47.91475|  0.6209|284.6143 |149.1180 | 2000|276.0079  | 8.0 | 0.15|   0.00
      1999 OX3       |2001 04 01.000|0.456693  |32.25237|  2.6335|259.5438 |144.2615 | 2000|315.0972  | 7.5 | 0.15|   0.00
      1999 OY3       |2000 09 13.000|0.167042  |43.75060| 24.2589|301.8377 |305.1912 | 2000| 42.4535  | 6.8 | 0.15|   0.00
      1999 OZ3       |2000 09 13.000|0.011202  |43.70177|  2.5398|137.7792 |359.0907 | 2000|181.0875  | 7.4 | 0.15|   0.00
      1999 OA4       |2000 09 13.000|0.037042  |44.14935|  3.1300|136.9659 |  1.0039 | 2000|179.9121  | 7.9 | 0.15|   0.00
      1999 OC4       |2001 10 18.000|0.166206  |45.31470|  1.1696| 55.4969 |202.8651 | 2000| 44.8745  | 8.3 | 0.15|   0.00
      1999 OD4       |2001 10 18.000|0.098074  |41.28596| 14.4428|301.5240 |147.7530 | 2000|224.8386  | 7.3 | 0.15|   0.00
      1999 OE4       |2001 10 18.000|0.044632  |45.21508|  2.1523|130.8966 |218.1922 | 2000|332.4198  | 7.0 | 0.15|   0.00
      1999 OF4       |2001 10 18.000|0.063902  |44.80667|  2.6633|134.4021 | 85.3958 | 2000| 91.7373  | 6.9 | 0.15|   0.00
      1999 OG4       |2001 10 18.000|0.131790  |46.81425|  1.4202|111.3092 |100.6133 | 2000| 89.5242  | 7.7 | 0.15|   0.00
      1999 OH4       |2001 10 18.000|0.036354  |40.32910| 28.2473|124.1938 |159.2081 | 2000| 21.6986  | 8.3 | 0.15|   0.00
      1999 OJ4       |2001 10 18.000|0.029437  |38.00107|  4.0029|127.5127 |292.9933 | 2000|261.0770  | 7.0 | 0.15|   0.00
      1999 OK4       |2001 04 01.000|0.156692  |43.11411| 30.0510|122.3932 | 64.4946 | 2000|101.5850  | 7.7 | 0.15|   0.00
