      1990 TG1       |2001 10 18.000|0.679551  |2.439510|  8.7326|205.1044 | 33.6922 | 2000| 25.0263  |14.8 | 0.15|   0.00
      1991 AQ        |2001 10 18.000|0.780222  |2.214208|  3.1925|341.5182 |241.0163 | 2000| 73.7011  |16.9 | 0.15|   0.00
      1991 NT3       |2001 10 18.000|0.307694  |1.820195| 13.9896|287.4080 |292.8632 | 2000|104.4700  |16.2 | 0.15|   0.00
      1991 VH        |2001 10 18.000|0.143760  |1.136573| 13.9164|139.4685 |207.1014 | 2000|112.0257  |16.5 | 0.15|   0.00
      1991 XB        |2001 10 18.000|0.589532  |2.940849| 16.3043|250.3994 |172.4472 | 2000|341.3499  |18.1 | 0.15|   0.00
      1993 VB        |2001 10 18.000|0.519468  |1.910162|  5.0630|145.8563 |322.7074 | 2000|340.7362  |19.5 | 0.15|   0.00
      1994 AW1       |2001 10 18.000|0.075288  |1.104615| 24.1011|290.4365 | 37.0450 | 2000| 26.5261  |17.6 | 0.15|   0.00
      1994 PM        |2001 10 18.000|0.752686  |1.478735| 17.9829|139.9125 |303.4656 | 2000|327.9031  |17.7 | 0.15|   0.00
      1994 RH        |2001 10 18.000|0.440593  |2.247529| 18.9372|331.6139 | 91.8813 | 2000|  5.1977  |16.0 | 0.15|   0.00
      1994 TF2       |2001 10 18.000|0.283770  |0.992864| 23.7541|175.2970 |349.6217 | 2000|260.0324  |19.3 | 0.15|   0.00
      1995 OO        |2001 10 18.000|0.778084  |2.155648| 23.6334|349.0164 |211.8353 | 2000| 43.2012  |17.1 | 0.15|   0.00
      1996 GT        |2001 10 18.000|0.382987  |1.642144|  3.3963| 73.4450 |318.9302 | 2000| 12.6965  |18.5 | 0.15|   0.00
      1996 PC1       |2001 10 18.000|0.451353  |1.840076| 25.1313|326.4187 | 45.6787 | 2000|  8.0495  |20.4 | 0.15|   0.00
      1996 TY11      |2001 10 18.000|0.535359  |1.228034| 13.9293| 30.7325 |158.6167 | 2000|122.4648  |19.4 | 0.15|   0.00
      1997 AQ18      |2001 10 18.000|0.465172  |1.147098| 17.3824|296.3645 | 36.9008 | 2000| 53.1030  |18.2 | 0.15|   0.00
      1997 NC1       |2001 10 18.000|0.208502  |0.865686| 16.7144| 96.6058 | 16.6097 | 2000|271.7928  |18.0 | 0.15|   0.00
      1997 US9       |2001 10 18.000|0.281579  |1.052077| 20.0180|212.2923 |357.2522 | 2000| 71.0527  |17.3 | 0.15|   0.00
      1998 BX7       |2001 10 18.000|0.503982  |2.601490|  8.9546|145.1184 |271.5441 | 2000|346.7017  |16.4 | 0.15|   0.00
